Date,Symbol,Actual Price,Predicted Price,Action,Position Status,Floating PnL,Total Equity
2025-02-14,TWDUSD=X,0.030660457909107208,0.030324368540097374,HOLD,FLAT,0.0,1000.0
2025-02-14,USDEUR=X,0.9558699928713766,0.9582895289692587,HOLD,FLAT,0.0,1000.0
2025-02-14,USDGBP=X,0.7959599893044699,0.8001406851100954,HOLD,FLAT,0.0,1000.0
2025-02-14,USDJPY=X,152.98899841308594,153.61629193183413,HOLD,FLAT,0.0,1000.0
2025-02-17,TWDUSD=X,0.030613336712121964,0.030547977394790125,HOLD,FLAT,0.0,1000.0
2025-02-17,USDEUR=X,0.9533600038095268,0.9519000104858542,HOLD,FLAT,0.0,1000.0
2025-02-17,USDGBP=X,0.7946500472937865,0.792956410450594,HOLD,FLAT,0.0,1000.0
2025-02-17,USDJPY=X,152.0229949951172,152.35503388492475,HOLD,FLAT,0.0,1000.0
2025-02-18,TWDUSD=X,0.030574869364500046,0.03050090433415478,SHORT,SHORT,0.0,1000.0
2025-02-18,USDEUR=X,0.9537099903999243,0.9493904246283411,SHORT,SHORT,0.0,1000.0
2025-02-18,USDGBP=X,0.7923000215533811,0.7916461215586764,HOLD,FLAT,0.0,1000.0
2025-02-18,USDJPY=X,151.44400024414062,151.39213826758916,HOLD,FLAT,0.0,1000.0
2025-02-19,TWDUSD=X,0.030561134219169617,0.030462366734407442,SHORT,SHORT,1.3735145330429077e-05,1000.0000137351453
2025-02-19,USDEUR=X,0.9570900364998189,0.9497176126545644,SHORT,SHORT,-0.003380046099894618,999.9966336890454
2025-02-19,USDGBP=X,0.7920299688158443,0.7892961552932849,HOLD,FLAT,0.0,999.9966336890454
2025-02-19,USDJPY=X,151.93099975585938,150.81429668892497,HOLD,FLAT,0.0,999.9966336890454
2025-02-20,TWDUSD=X,0.030537893995642662,0.03044843187431512,SHORT,SHORT,3.697536885738373e-05,1000.0000369753689
2025-02-20,USDEUR=X,0.9595999714474496,0.9530646075031084,SHORT,SHORT,-0.00588998104752525,999.9941469943213
2025-02-20,USDGBP=X,0.7946500472937865,0.7890237520407939,HOLD,FLAT,0.0,999.9941469943213
2025-02-20,USDJPY=X,151.22000122070312,151.29848583706374,HOLD,FLAT,0.0,999.9941469943213
2025-02-21,TWDUSD=X,0.03058730810880661,0.03042503293214219,SHORT,SHORT,-1.2438744306564331e-05,999.9999875612557
2025-02-21,USDEUR=X,0.9523299627292243,0.955549395477594,SHORT,SHORT,0.0013800276707000014,1000.0013675889264
2025-02-21,USDGBP=X,0.7892409826485884,0.791630942626708,HOLD,FLAT,0.0,1000.0013675889264
2025-02-21,USDJPY=X,149.4080047607422,150.59085907610577,HOLD,FLAT,0.0,1000.0013675889264
2025-02-24,TWDUSD=X,0.030512923374772072,0.030474172778751727,SHORT,SHORT,6.194598972797394e-05,1000.0000619459897
2025-02-24,USDEUR=X,0.9546700043553378,0.9483010905671466,SHORT,SHORT,-0.0009600139554134524,999.9991019320344
2025-02-24,USDGBP=X,0.7905200260924321,0.7862398832971788,HOLD,FLAT,0.0,999.9991019320344
2025-02-24,USDJPY=X,149.38699340820312,148.78773490922376,HOLD,FLAT,0.0,999.9991019320344
2025-02-25,TWDUSD=X,0.030581321567296982,0.030400106834071104,SHORT,SHORT,-6.452202796936035e-06,999.9999935477972
2025-02-25,USDEUR=X,0.9559000557453998,0.9506171397417122,SHORT,SHORT,-0.0021900653454755004,999.9978034824517
2025-02-25,USDGBP=X,0.7925299732800333,0.7875057703161825,HOLD,FLAT,0.0,999.9978034824517
2025-02-25,USDJPY=X,149.86399841308594,148.767392696342,HOLD,FLAT,0.0,999.9978034824517
2025-02-26,TWDUSD=X,0.03050798736512661,0.030468285193263774,SHORT,SHORT,6.688199937343597e-05,1000.0000668819994
2025-02-26,USDEUR=X,0.9502000112139941,0.9518258851788945,SHORT,SHORT,0.003509979185930212,1000.0035768611853
2025-02-26,USDGBP=X,0.7889900042174234,0.7894996809027904,HOLD,FLAT,0.0,1000.0035768611853
2025-02-26,USDJPY=X,149.0780029296875,149.2419614232978,HOLD,FLAT,0.0,1000.0035768611853
2025-02-27,TWDUSD=X,0.03053406998515129,0.03039526675101222,SHORT,SHORT,4.079937934875488e-05,1000.0000407993793
2025-02-27,USDEUR=X,0.9533999861796572,0.9461341612471724,SHORT,SHORT,0.00031000422026716823,1000.0003508035996
2025-02-27,USDGBP=X,0.7885000137704912,0.7859660816904487,HOLD,FLAT,0.0,1000.0003508035996
2025-02-27,USDJPY=X,148.83799743652344,148.45900602552138,HOLD,FLAT,0.0,1000.0003508035996
2025-02-28,TWDUSD=X,0.0303935669362545,0.03042125079133097,SHORT,SHORT,0.00018130242824554443,1000.0001813024282
2025-02-28,USDEUR=X,0.9619900420375692,0.9493094771028561,SHORT,SHORT,-0.008280051637644892,999.9919012507906
2025-02-28,USDGBP=X,0.793720036590983,0.7854731315901521,HOLD,FLAT,0.0,999.9919012507906
2025-02-28,USDJPY=X,150.01199340820312,148.22040926536337,HOLD,FLAT,0.0,999.9919012507906
2025-03-03,TWDUSD=X,0.03039051964879036,0.030281241162024228,SHORT,SHORT,0.00018434971570968628,1000.0001843497157
2025-03-03,USDEUR=X,0.9602599336429264,0.9578523261783665,SHORT,SHORT,-0.006549943243002065,999.9936344064727
2025-03-03,USDGBP=X,0.7934000108011104,0.7906667396472846,HOLD,FLAT,0.0,999.9936344064727
2025-03-03,USDJPY=X,150.77099609375,149.3900298585791,HOLD,FLAT,0.0,999.9936344064727
2025-03-04,TWDUSD=X,0.030405394732952118,0.030278393138270333,SHORT,SHORT,0.00016947463154792786,1000.0001694746315
2025-03-04,USDEUR=X,0.9537400259928757,0.9561212765316246,HOLD,SHORT,-3.0035592951338508e-05,1000.0001394390385
2025-03-04,USDGBP=X,0.7873100228996006,0.7903396884970167,HOLD,FLAT,0.0,1000.0001394390385
2025-03-04,USDJPY=X,149.30499267578125,150.14590564534225,HOLD,FLAT,0.0,1000.0001394390385
2025-03-05,TWDUSD=X,0.030492639169096947,0.030293102492766726,SHORT,SHORT,8.223019540309906e-05,1000.0000822301954
2025-03-05,USDEUR=X,0.9409999452581438,0.9496252904199242,HOLD,SHORT,0.012710045141780535,1000.0127922753372
2025-03-05,USDGBP=X,0.7816000022361755,0.7842669920722493,HOLD,FLAT,0.0,1000.0127922753372
2025-03-05,USDJPY=X,149.7989959716797,148.6858051864143,HOLD,FLAT,0.0,1000.0127922753372
2025-03-06,TWDUSD=X,0.030486781150102615,0.03038000485842233,SHORT,SHORT,8.808821439743042e-05,1000.0000880882144
2025-03-06,USDEUR=X,0.9263600454577028,0.9369380287105467,HOLD,SHORT,0.027349944942221538,1000.0274380331566
2025-03-06,USDGBP=X,0.7756800324304701,0.7785770007495011,HOLD,FLAT,0.0,1000.0274380331566
2025-03-06,USDJPY=X,148.8979949951172,149.1777817368689,HOLD,FLAT,0.0,1000.0274380331566
2025-03-07,TWDUSD=X,0.030434083193540573,0.03037411917169053,SHORT,SHORT,0.00014078617095947266,1000.000140786171
2025-03-07,USDEUR=X,0.9269600059229203,0.9223596586708586,HOLD,SHORT,0.026749984477004052,1000.0268907706479
2025-03-07,USDGBP=X,0.776077955950684,0.7726811042354395,HOLD,FLAT,0.0,1000.0268907706479
2025-03-07,USDJPY=X,148.10800170898438,148.281318577131,HOLD,FLAT,0.0,1000.0268907706479
2025-03-10,TWDUSD=X,0.030462728813290596,0.03032162925777453,SHORT,SHORT,0.00011214055120944977,1000.0001121405512
2025-03-10,USDEUR=X,0.9207600088073948,0.9229526186837314,HOLD,SHORT,0.03294998159252949,1000.0330621221437
2025-03-10,USDGBP=X,0.7732499965202585,0.7730777355415342,HOLD,FLAT,0.0,1000.0330621221437
2025-03-10,USDJPY=X,147.60800170898438,147.49608809751498,HOLD,FLAT,0.0,1000.0330621221437
2025-03-11,TWDUSD=X,0.030426025390625,0.030350086411147295,SHORT,SHORT,0.00014884397387504578,1000.0001488439739
2025-03-11,USDEUR=X,0.9225599601264788,0.9167766493302526,HOLD,SHORT,0.03115003027344554,1000.0312988742473
2025-03-11,USDGBP=X,0.7766699624294157,0.7702594668977093,HOLD,FLAT,0.0,1000.0312988742473
2025-03-11,USDJPY=X,147.06900024414062,146.99892065977076,HOLD,FLAT,0.0,1000.0312988742473
2025-03-12,TWDUSD=X,0.03042398765683174,0.03031332811580681,SHORT,SHORT,0.00015088170766830444,1000.0001508817077
2025-03-12,USDEUR=X,0.9162400182623066,0.9185691636563903,HOLD,SHORT,0.03746997213761771,1000.0376208538453
2025-03-12,USDGBP=X,0.7725099938769114,0.7736612705199442,HOLD,FLAT,0.0,1000.0376208538453
2025-03-12,USDJPY=X,148.04200744628906,146.46163751582893,HOLD,FLAT,0.0,1000.0376208538453
2025-03-13,TWDUSD=X,0.030389318242669106,0.030311066560845076,SHORT,SHORT,0.00018555112183094025,1000.0001855511218
2025-03-13,USDEUR=X,0.9185900030310835,0.9122817670141294,HOLD,SHORT,0.03511998736884081,1000.0353055384907
2025-03-13,USDGBP=X,0.7713500101928888,0.7695134373502238,HOLD,FLAT,0.0,1000.0353055384907
2025-03-13,USDJPY=X,148.2790069580078,147.43027751876198,HOLD,FLAT,0.0,1000.0353055384907
2025-03-14,TWDUSD=X,0.03033207729458809,0.030276335691819603,SHORT,SHORT,0.0002427920699119568,1000.0002427920699
2025-03-14,USDEUR=X,0.9211800264693777,0.914634463697665,HOLD,SHORT,0.032529963930546635,1000.0327727560004
2025-03-14,USDGBP=X,0.7717000530620325,0.7683565177578786,SHORT,SHORT,0.0,1000.0327727560004
2025-03-14,USDJPY=X,147.94900512695312,147.66688563627545,HOLD,FLAT,0.0,1000.0327727560004
2025-03-17,TWDUSD=X,0.030371136963367462,0.030219164219627708,SHORT,SHORT,0.00020373240113258362,1000.0002037324011
2025-03-17,USDEUR=X,0.919009955767361,0.9172241308079511,HOLD,SHORT,0.034700034632563326,1000.0349037670337
2025-03-17,USDGBP=X,0.7733599927131684,0.7687041827049863,SHORT,SHORT,-0.0016599396511358666,1000.0332438273825
2025-03-17,USDJPY=X,148.59800720214844,147.33979011088036,HOLD,FLAT,0.0,1000.0332438273825
2025-03-18,TWDUSD=X,0.03034311905503273,0.030257853356886563,SHORT,SHORT,0.00023175030946731567,1000.0002317503095
2025-03-18,USDEUR=X,0.9158199930587011,0.9150694777115991,HOLD,SHORT,0.037889997341223225,1000.0381217476507
2025-03-18,USDGBP=X,0.7701000313874723,0.7703574902168797,SHORT,SHORT,0.0016000216745601925,1000.0397217693253
2025-03-18,USDJPY=X,149.37899780273438,147.98655735463456,HOLD,FLAT,0.0,1000.0397217693253
2025-03-19,TWDUSD=X,0.03032214380800724,0.03022971058632617,SHORT,SHORT,0.0002527255564928055,1000.0002527255565
2025-03-19,USDEUR=X,0.9141200276395564,0.911897441632934,HOLD,SHORT,0.03958996276036797,1000.0398426883169
2025-03-19,USDGBP=X,0.7692000440873362,0.767108975167318,SHORT,SHORT,0.002500008974696266,1000.0423426972916
2025-03-19,USDJPY=X,149.45199584960938,148.76342270127304,HOLD,FLAT,0.0,1000.0423426972916
2025-03-20,TWDUSD=X,0.030300000682473183,0.030208654158541678,SHORT,SHORT,0.0002748686820268631,1000.000274868682
2025-03-20,USDEUR=X,0.9164300013153335,0.9102180950597611,HOLD,SHORT,0.03727998908459085,1000.0375548577666
2025-03-20,USDGBP=X,0.768599999633503,0.7662166122520296,SHORT,SHORT,0.003100053428529481,1000.0406549111951
2025-03-20,USDJPY=X,148.49000549316406,148.83509183115396,HOLD,FLAT,0.0,1000.0406549111951
2025-03-21,TWDUSD=X,0.030314696952700615,0.030186549800265673,SHORT,SHORT,0.00026017241179943085,1000.0002601724118
2025-03-21,USDEUR=X,0.9210900048774264,0.9125371723078305,HOLD,SHORT,0.032619985522497896,1000.0328801579343
2025-03-21,USDGBP=X,0.7711300566235758,0.7656241588061962,SHORT,SHORT,0.0005699964384566769,1000.0334501543728
2025-03-21,USDJPY=X,148.5959930419922,147.8759617731693,HOLD,FLAT,0.0,1000.0334501543728
2025-03-24,TWDUSD=X,0.030326005071401596,0.030201290698238653,SHORT,SHORT,0.0002488642930984497,1000.0002488642931
2025-03-24,USDEUR=X,0.9228700277765065,0.917198840179022,HOLD,SHORT,0.030839962623417816,1000.0310888269165
2025-03-24,USDGBP=X,0.7737199980409368,0.7681481071329017,SHORT,SHORT,-0.002019944978904342,1000.0290688819376
2025-03-24,USDJPY=X,149.677001953125,147.9808525412506,HOLD,FLAT,0.0,1000.0290688819376
2025-03-25,TWDUSD=X,0.030292658135294914,0.030212577757573196,SHORT,SHORT,0.00028221122920513153,1000.0002822112292
2025-03-25,USDEUR=X,0.9256199952089286,0.9189828007853768,HOLD,SHORT,0.028089995190995753,1000.0283722064202
2025-03-25,USDGBP=X,0.7737399804107074,0.7707251757396243,SHORT,SHORT,-0.0020399273486748637,1000.0263322790715
2025-03-25,USDJPY=X,150.7740020751953,149.05551818205583,HOLD,FLAT,0.0,1000.0263322790715
2025-03-26,TWDUSD=X,0.030261490494012833,0.03017943514618696,SHORT,SHORT,0.00031337887048721313,1000.0003133788705
2025-03-26,USDEUR=X,0.9269999557971975,0.9217340150924942,HOLD,SHORT,0.026710034602726807,1000.0270234134732
2025-03-26,USDGBP=X,0.7725999973843288,0.7707400819354435,SHORT,SHORT,-0.0008999443222963421,1000.0261234691509
2025-03-26,USDJPY=X,149.9499969482422,150.14622662201688,HOLD,FLAT,0.0,1000.0261234691509
2025-03-27,TWDUSD=X,0.030221980065107346,0.03014847404412972,SHORT,SHORT,0.0003528892993927002,1000.0003528892994
2025-03-27,USDEUR=X,0.9309200414511268,0.9231233416843878,HOLD,SHORT,0.02278994894879749,1000.0231428382482
2025-03-27,USDGBP=X,0.77653997275642,0.7696037776640137,SHORT,SHORT,-0.004839919694387462,1000.0183029185538
2025-03-27,USDJPY=X,150.47300720214844,149.32450729198374,HOLD,FLAT,0.0,1000.0183029185538
2025-03-28,TWDUSD=X,0.030201077461242676,0.030109333064920845,SHORT,SHORT,0.00037379190325737,1000.0003737919033
2025-03-28,USDEUR=X,0.9258400467875139,0.9270485163641171,HOLD,SHORT,0.027869943612410464,1000.0282437355156
2025-03-28,USDGBP=X,0.7720799742511399,0.7735314364487992,SHORT,SHORT,-0.0003799211891074572,1000.0278638143266
2025-03-28,USDJPY=X,150.8470001220703,149.84499273819904,HOLD,FLAT,0.0,1000.0278638143266
2025-03-31,TWDUSD=X,0.03013337217271328,0.030088630632457748,SHORT,SHORT,0.00044149719178676605,1000.0004414971918
2025-03-31,USDEUR=X,0.9238800280932566,0.9220022280611699,HOLD,SHORT,0.02982996230666768,1000.0302714594984
2025-03-31,USDGBP=X,0.7728999707004797,0.7690903761262624,SHORT,SHORT,-0.0011999176384471788,1000.02907154186
2025-03-31,USDJPY=X,149.61700439453125,150.21699498558746,HOLD,FLAT,0.0,1000.02907154186
2025-04-01,TWDUSD=X,0.03008504956960678,0.030021289630422342,SHORT,SHORT,0.0004898197948932648,1000.0004898197949
2025-04-01,USDEUR=X,0.9243100269019953,0.9200530126522977,SHORT,SHORT,0.02939996349792906,1000.0298897832928
2025-04-01,USDGBP=X,0.7739400036996597,0.7699017394105204,SHORT,SHORT,-0.002239950637627164,1000.0276498326552
2025-04-01,USDJPY=X,149.91299438476562,148.99131939884563,HOLD,FLAT,0.0,1000.0276498326552
2025-04-02,TWDUSD=X,0.030117308720946312,0.029973128146508682,SHORT,SHORT,0.0004575606435537338,1000.0004575606436
2025-04-02,USDEUR=X,0.9262700314288425,0.9204902658812234,SHORT,SHORT,0.027439958971081868,1000.0278975196146
2025-04-02,USDGBP=X,0.7738099982141302,0.7709361281809999,SHORT,SHORT,-0.0021099451520977253,1000.0257875744626
2025-04-02,USDJPY=X,149.7830047607422,149.28598677488156,HOLD,FLAT,0.0,1000.0257875744626
2025-04-03,TWDUSD=X,0.03006388433277607,0.0300053012410897,SHORT,SHORT,0.0005109850317239761,1000.0005109850317
2025-04-03,USDEUR=X,0.9166999968090487,0.922453161003103,HOLD,SHORT,0.037009993590875645,1000.0375209786226
2025-04-03,USDGBP=X,0.7664999823648337,0.7708094851269942,HOLD,SHORT,0.005200070697198744,1000.0427210493198
2025-04-03,USDJPY=X,147.8719940185547,149.15673114016607,HOLD,FLAT,0.0,1000.0427210493198
2025-04-04,TWDUSD=X,0.030274497345089912,0.02995226333038881,SHORT,SHORT,0.00030037201941013336,1000.0003003720194
2025-04-04,USDEUR=X,0.9054900150731355,0.912940236173067,HOLD,SHORT,0.04821997532678879,1000.0485203473462
2025-04-04,USDGBP=X,0.7640199986046807,0.7635350299478096,HOLD,SHORT,0.007680054457351759,1000.0562004018035
2025-04-04,USDJPY=X,146.2310028076172,147.25514577517492,HOLD,FLAT,0.0,1000.0562004018035
2025-04-07,TWDUSD=X,0.03015454299747944,0.030162276492188077,SHORT,SHORT,0.000420326367020607,1000.000420326367
2025-04-07,USDEUR=X,0.9103699992967609,0.9017936202944355,HOLD,SHORT,0.043339991103163444,1000.0437603174702
2025-04-07,USDGBP=X,0.77454999164843,0.7610740251305238,HOLD,SHORT,-0.0028499385863974824,1000.0409103788838
2025-04-07,USDJPY=X,145.43299865722656,145.62241719871753,HOLD,FLAT,0.0,1000.0409103788838
2025-04-08,TWDUSD=X,0.030321316793560982,0.030042824762356857,SHORT,SHORT,0.000253552570939064,1000.0002535525709
2025-04-08,USDEUR=X,0.9161400535512106,0.9066646791026748,HOLD,SHORT,0.03756993684871368,1000.0378234894197
2025-04-08,USDGBP=X,0.7852399811698347,0.7715640207688927,HOLD,FLAT,0.0,1000.0242835613119
2025-04-08,USDJPY=X,147.78900146484375,144.8274540414882,HOLD,FLAT,0.0,1000.0378234894197
2025-04-09,TWDUSD=X,0.030229106545448303,0.030209031552431317,SHORT,SHORT,0.00034576281905174255,1000.000345762819
2025-04-09,USDEUR=X,0.9107099896385478,0.9124215704737118,HOLD,SHORT,0.043000000761376556,1000.0433457635804
2025-04-09,USDGBP=X,0.7817999574085974,0.7822104965062283,HOLD,FLAT,0.0,1000.0298058354726
2025-04-09,USDJPY=X,145.84500122070312,147.17255850008294,HOLD,FLAT,0.0,1000.0433457635804
2025-04-10,TWDUSD=X,0.030686046928167343,0.030117197696072937,SHORT,SHORT,-0.00011117756366729736,999.9998888224363
2025-04-10,USDEUR=X,0.9130700178595219,0.907030598990677,HOLD,SHORT,0.040639972540402414,1000.0405287949767
2025-04-10,USDGBP=X,0.7796999729708729,0.7787836501940528,HOLD,FLAT,0.0,1000.0269888668689
2025-04-10,USDJPY=X,147.3990020751953,145.23598529423194,HOLD,FLAT,0.0,1000.0405287949767
2025-04-11,TWDUSD=X,0.030500544235110283,0.030572585849680714,HOLD,SHORT,7.432512938976288e-05,1000.0000743251294
2025-04-11,USDEUR=X,0.8882700204441897,0.9094022590301567,HOLD,SHORT,0.06543996995573464,1000.0655142950851
2025-04-11,USDGBP=X,0.7697000204247504,0.7766940398741065,HOLD,FLAT,0.0,1000.0519743669773
2025-04-11,USDJPY=X,143.7469940185547,146.78355385899945,HOLD,FLAT,0.0,1000.0655142950851
2025-04-14,TWDUSD=X,0.030900439247488976,0.03038770390091784,HOLD,SHORT,-0.00032556988298892975,999.999674430117
2025-04-14,USDEUR=X,0.8815899669974211,0.8847191899372524,HOLD,SHORT,0.07212002340250323,1000.0717944535195
2025-04-14,USDGBP=X,0.7642199704410062,0.7667330937301362,HOLD,FLAT,0.0,1000.0582545254117
2025-04-14,USDJPY=X,143.6959991455078,143.14785075634717,HOLD,FLAT,0.0,1000.0717944535195
2025-04-15,TWDUSD=X,0.030905405059456825,0.030786103972108826,HOLD,SHORT,-0.0003305356949567795,999.999669464305
2025-04-15,USDEUR=X,0.8818600305306661,0.8780732446578123,HOLD,SHORT,0.07184995986925824,1000.0715194241743
2025-04-15,USDGBP=X,0.7590400016214843,0.7612713102072756,HOLD,FLAT,0.0,1000.0579794960665
2025-04-15,USDJPY=X,143.2209930419922,143.0961176903156,HOLD,FLAT,0.0,1000.0715194241743
2025-04-16,TWDUSD=X,0.030765442177653313,0.03079095973166741,HOLD,SHORT,-0.0001905728131532669,999.9998094271868
2025-04-16,USDEUR=X,0.8855300021746061,0.8783500847338873,HOLD,SHORT,0.06817998822531823,1000.0679894154122
2025-04-16,USDGBP=X,0.7558000385260697,0.7561120600893441,HOLD,FLAT,0.0,1000.0544494873044
2025-04-16,USDJPY=X,143.18099975585938,142.62245779765166,HOLD,FLAT,0.0,1000.0679894154122
2025-04-17,TWDUSD=X,0.030884405598044395,0.030651455567869103,HOLD,SHORT,-0.00030953623354434967,999.9996904637665
2025-04-17,USDEUR=X,0.8774399939081543,0.8820169017696133,HOLD,SHORT,0.07626999649177002,1000.0759604602582
2025-04-17,USDGBP=X,0.755630040152322,0.7528892703878499,HOLD,FLAT,0.0,1000.0624205321504
2025-04-17,USDJPY=X,141.92799377441406,142.58348655488058,HOLD,FLAT,0.0,1000.0759604602582
2025-04-22,TWDUSD=X,0.030825568363070488,0.030770085775353513,SHORT,SHORT,-0.0002506989985704422,999.9997493010014
2025-04-22,USDEUR=X,0.868600014144273,0.8739760129069635,HOLD,SHORT,0.08510997625565131,1000.0848592772571
2025-04-22,USDGBP=X,0.7473999707761776,0.7527272748993656,HOLD,FLAT,0.0,1000.0713193491493
2025-04-22,USDJPY=X,140.87600708007812,141.33749180244803,HOLD,FLAT,0.0,1000.0848592772571
2025-04-23,TWDUSD=X,0.030699707567691803,0.03071161646242675,SHORT,SHORT,-0.0001248382031917572,999.9998751617968
2025-04-23,USDEUR=X,0.8809600298084849,0.8651834501234601,HOLD,SHORT,0.07274996059143946,1000.0726251223882
2025-04-23,USDGBP=X,0.753400000987935,0.7445303511046192,HOLD,FLAT,0.0,1000.0590851942804
2025-04-23,USDJPY=X,142.68800354003906,140.29130325072822,HOLD,FLAT,0.0,1000.0726251223882
2025-04-24,TWDUSD=X,0.030738210305571556,0.0305862266867569,SHORT,SHORT,-0.00016334094107151031,999.9998366590589
2025-04-24,USDEUR=X,0.8828200287958642,0.8775064068917646,HOLD,SHORT,0.07088996160406014,1000.070726620663
2025-04-24,USDGBP=X,0.7538900079787201,0.750509831999673,HOLD,FLAT,0.0,1000.0571866925552
2025-04-24,USDJPY=X,143.22300720214844,142.09650901840044,HOLD,FLAT,0.0,1000.070726620663
2025-04-25,TWDUSD=X,0.030830321833491325,0.030624605752984854,SHORT,SHORT,-0.0002554524689912796,999.999744547531
2025-04-25,USDEUR=X,0.879359988058008,0.8793746050321501,HOLD,SHORT,0.07435000234191635,1000.0740945498729
2025-04-25,USDGBP=X,0.750399974093934,0.7510013073787914,HOLD,FLAT,0.0,1000.0605546217652
2025-04-25,USDJPY=X,142.87899780273438,142.63126775501922,HOLD,FLAT,0.0,1000.0740945498729
2025-04-28,TWDUSD=X,0.03075125254690647,0.03071638462936814,SHORT,SHORT,-0.00017638318240642548,999.9998236168176
2025-04-28,USDEUR=X,0.8815899669974211,0.87594657148653,HOLD,SHORT,0.07212002340250323,1000.0719436402201
2025-04-28,USDGBP=X,0.7524399829538233,0.7475292996761881,HOLD,FLAT,0.0,1000.0584037121123
2025-04-28,USDJPY=X,143.84100341796875,142.2906793535308,HOLD,FLAT,0.0,1000.0719436402201
2025-04-29,TWDUSD=X,0.030839545652270317,0.030637637370466146,SHORT,SHORT,-0.0002646762877702713,999.9997353237122
2025-04-29,USDEUR=X,0.8764900059901681,0.8781828064281968,HOLD,SHORT,0.07721998440975619,1000.076955308122
2025-04-29,USDGBP=X,0.7442599958548752,0.7495623190936156,HOLD,FLAT,0.0,1000.0634153800142
2025-04-29,USDJPY=X,142.17799377441406,143.24988689501592,HOLD,FLAT,0.0,1000.076955308122
2025-04-30,TWDUSD=X,0.03093896619975567,0.0307255406514555,HOLD,FLAT,0.0,999.9996359031647
2025-04-30,USDEUR=X,0.8780199635629284,0.8731206417518974,HOLD,SHORT,0.07569002683699588,1000.075690026837
2025-04-30,USDGBP=X,0.7456679635797646,0.74141637097056,HOLD,FLAT,0.0,1000.0621500987293
2025-04-30,USDJPY=X,142.2989959716797,141.59505569502983,HOLD,FLAT,0.0,1000.075690026837
2025-05-01,TWDUSD=X,0.03121878020465374,0.030824478064095266,HOLD,FLAT,0.0,999.9996359031647
2025-05-01,USDEUR=X,0.883010067143059,0.8746611057301559,HOLD,SHORT,0.07069992325686536,1000.0706999232568
2025-05-01,USDGBP=X,0.7505300211722165,0.7428235853232428,HOLD,FLAT,0.0,1000.057159995149
2025-05-01,USDJPY=X,143.00900268554688,141.71699643762372,HOLD,FLAT,0.0,1000.0706999232568
2025-05-02,TWDUSD=X,0.03114139474928379,0.03110325127198848,HOLD,FLAT,0.0,999.9996359031647
2025-05-02,USDEUR=X,0.8852300344336701,0.879652393213791,HOLD,SHORT,0.06847995596625422,1000.0684799559663
2025-05-02,USDGBP=X,0.7526500099143775,0.7476748151543552,HOLD,FLAT,0.0,1000.0549400278585
2025-05-02,USDJPY=X,145.447998046875,142.4252972754102,HOLD,FLAT,0.0,1000.0684799559663
2025-05-05,TWDUSD=X,0.03256872668862343,0.03102613083734544,HOLD,FLAT,0.0,999.9996359031647
